,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,3344855000.0,3473694000.0,2700848000.0,2623719000.0
Capital Surplus,986317000.0,964791000.0,928412000.0,921752000.0
Total Liab,5121299000.0,5411965000.0,4459135000.0,4408137000.0
Total Stockholder Equity,6558396000.0,6343299000.0,6120748000.0,5949346000.0
Other Current Liab,382754000.0,347805000.0,325444000.0,413966000.0
Total Assets,11679695000.0,11755264000.0,10579883000.0,10357483000.0
Common Stock,2686000.0,2684000.0,2678000.0,2676000.0
Other Current Assets,113079000.0,111919000.0,95630000.0,84034000.0
Retained Earnings,7664682000.0,7453401000.0,7267856000.0,7094656000.0
Other Liab,1121858000.0,1156306000.0,936502000.0,922608000.0
Good Will,5180999000.0,5139807000.0,4292402000.0,4224906000.0
Treasury Stock,-2095289000.0,-2077577000.0,-2078198000.0,-2069738000.0
Other Assets,315007000.0,312072000.0,284871000.0,283656000.0
Cash,358676000.0,390644000.0,1123660000.0,1212822000.0
Total Current Liabilities,1633826000.0,1857629000.0,1138463000.0,1075915000.0
Short Long Term Debt,415667000.0,699996000.0,94670000.0,132284000.0
Other Stockholder Equity,-524265000.0,-506881000.0,-512875000.0,-504468000.0
Property Plant Equipment,766563000.0,777525000.0,715988000.0,693763000.0
Total Current Assets,2061815000.0,2042081000.0,2573493000.0,2522470000.0
Long Term Investments,10456000.0,10085000.0,12281000.0,8969000.0
Net Tangible Assets,-1967458000.0,-2270202000.0,-872502000.0,-899279000.0
Net Receivables,851372000.0,827898000.0,749882000.0,666443000.0
Long Term Debt,2238920000.0,2262100000.0,2256910000.0,2281441000.0
Inventory,738688000.0,711620000.0,604321000.0,559171000.0
Accounts Payable,446409000.0,446532000.0,397075000.0,360370000.0
Deferred Long Term Asset Charges,,,,12103000.0
