,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,14633098000,8210373000,3652000,111000,766389000,858886000
1,2021,1,14820927000,8123721000,3675000,111000,1175346000,915704000
2,2021,2,14876634000,7920960000,3676000,39788000,1203010000,913685000
3,2021,3,15506163000,8285097000,3656000,54155000,1366124000,996796000
