,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,266409000.0,272229000.0,277986000.0,283680000.0
Capital Surplus,4533360000.0,4465864000.0,4414937000.0,4356922000.0
Total Liab,812923000.0,560884000.0,518361000.0,512806000.0
Total Stockholder Equity,3164955000.0,3391274000.0,3424624000.0,3488100000.0
Other Current Liab,268907000.0,,,82695000.0
Total Assets,3977878000.0,3952158000.0,3942985000.0,4000906000.0
Common Stock,183000.0,182000.0,181000.0,181000.0
Retained Earnings,-1369411000.0,-1075564000.0,-990988000.0,-869568000.0
Other Liab,55611000.0,65125000.0,70452000.0,62784000.0
Good Will,274671000.0,274671000.0,274671000.0,274671000.0
Treasury Stock,823000.0,792000.0,494000.0,565000.0
Other Assets,33902000.0,27141000.0,22221000.0,21161000.0
Cash,685173000.0,413434000.0,373712000.0,558424000.0
Total Current Liabilities,698434000.0,433834000.0,389616000.0,388138000.0
Other Stockholder Equity,823000.0,792000.0,494000.0,565000.0
Property Plant Equipment,269122000.0,265410000.0,254885000.0,258180000.0
Total Current Assets,3114613000.0,3098512000.0,3103697000.0,3062384000.0
Long Term Investments,19161000.0,14195000.0,9525000.0,100830000.0
Net Tangible Assets,2623875000.0,2844374000.0,2871967000.0,2929749000.0
Short Term Investments,1751201000.0,2038178000.0,2157444000.0,2000996000.0
Net Receivables,389169000.0,383140000.0,343428000.0,324988000.0
Inventory,181375000.0,163184000.0,146591000.0,116136000.0
Accounts Payable,109957000.0,102403000.0,108048000.0,78067000.0
