,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,284124000.0,113733000.0,-71200000.0,-1307062000.0
Change To Liabilities,0.0,0.0,0.0,-300000.0
Total Cashflows From Investing Activities,267772000.0,98845000.0,-78715000.0,-1323572000.0
Total Cash From Financing Activities,22440000.0,13201000.0,19791000.0,773335000.0
Change To Operating Activities,238837000.0,15483000.0,-25691000.0,13414000.0
Issuance Of Stock,22440000.0,13201000.0,19791000.0,773335000.0
Net Income,-293847000.0,-84576000.0,-121420000.0,167095000.0
Change In Cash,271739000.0,39722000.0,-184712000.0,-361030000.0
Effect Of Exchange Rate,-619000.0,120000.0,-462000.0,63000.0
Total Cash From Operating Activities,-17854000.0,-72444000.0,-125326000.0,189144000.0
Depreciation,19795000.0,18777000.0,18633000.0,18679000.0
Change To Inventory,-18191000.0,-16593000.0,-30455000.0,-19409000.0
Change To Account Receivables,-7429000.0,-43912000.0,-10840000.0,-31561000.0
Change To Netincome,42981000.0,38377000.0,44447000.0,41226000.0
Capital Expenditures,-16352000.0,-14888000.0,-7515000.0,-16510000.0
