,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,7493000.0,1504000.0,10191000.0,9528000.0
Change To Liabilities,392378000.0,112350000.0,251344000.0,118552000.0
Total Cashflows From Investing Activities,-150862000.0,-153874000.0,-170691000.0,-288658000.0
Total Cash From Financing Activities,-412357000.0,-418828000.0,-484709000.0,-429915000.0
Change To Operating Activities,-70736000.0,63903000.0,-162725000.0,107695000.0
Issuance Of Stock,5544000.0,16327000.0,16327000.0,10106000.0
Net Income,392018000.0,342139000.0,386176000.0,308029000.0
Change In Cash,-150040000.0,-28036000.0,-122083000.0,77367000.0
Total Cash From Operating Activities,413179000.0,544666000.0,533317000.0,795940000.0
Depreciation,154542000.0,156921000.0,157120000.0,152648000.0
Other Cashflows From Investing Activities,7852000.0,-7990000.0,-4148000.0,-26808000.0
Change To Inventory,-173350000.0,-85156000.0,-141794000.0,72767000.0
Change To Account Receivables,-418490000.0,-183329000.0,-85212000.0,-112926000.0
Other Cashflows From Financing Activities,-417901000.0,-6006000.0,-11988000.0,-416279000.0
Change To Netincome,136817000.0,137838000.0,128408000.0,149175000.0
Capital Expenditures,-166207000.0,-147388000.0,-176734000.0,-271378000.0
Net Borrowings,,-12295000.0,-56492000.0,-23742000.0
Dividends Paid,,-416854000.0,-416229000.0,-416229000.0
