Date,Dividends
2010-05-17,0.117
2011-05-17,0.1385
2012-07-05,0.207
2013-06-28,0.3245
2014-06-18,0.3655
2015-06-18,0.367609
2016-06-17,0.3
2017-06-30,0.257
2018-07-02,0.329
2019-07-02,0.352
2020-06-12,0.379709
2021-07-09,0.580747
