,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1418936000.0,1395025000.0,1401497000.0,1381009000.0
Capital Surplus,2884962000.0,2886965000.0,2887037000.0,2872630000.0
Total Liab,20385008000.0,20174772000.0,19958883000.0,19357726000.0
Total Stockholder Equity,12229680000.0,11631952000.0,11998075000.0,11215080000.0
Minority Interest,1216238000.0,1180483000.0,1201581000.0,1116230000.0
Other Current Liab,4034777000.0,3991283000.0,3937841000.0,2421294000.0
Total Assets,33830926000.0,32987207000.0,33158539000.0,31689036000.0
Common Stock,292994000.0,292979000.0,292888000.0,292877000.0
Other Current Assets,867414000.0,827332000.0,832376000.0,462186000.0
Retained Earnings,10567699000.0,10290640000.0,10500006000.0,10254913000.0
Other Liab,2322633000.0,2281116000.0,2379690000.0,2514850000.0
Good Will,13901439000.0,13495513000.0,13638912000.0,12958728000.0
Treasury Stock,-1515975000.0,-1838632000.0,-1681856000.0,-2205340000.0
Other Assets,1377624000.0,1253368000.0,1186483000.0,1126124000.0
Cash,1561834000.0,1407958000.0,1073478000.0,1081539000.0
Total Current Liabilities,7492297000.0,7424628000.0,7242973000.0,6159644000.0
Deferred Long Term Asset Charges,374368000.0,359472000.0,333286000.0,351152000.0
Short Long Term Debt,651910000.0,634404000.0,785475000.0,1008359000.0
Other Stockholder Equity,-1515975000.0,-1838632000.0,-1681856000.0,-2205340000.0
Property Plant Equipment,8391216000.0,8320060000.0,8415643000.0,8186752000.0
Total Current Assets,7998912000.0,7814681000.0,7789409000.0,7275310000.0
Long Term Investments,742799000.0,708560000.0,726595000.0,761113000.0
Net Tangible Assets,-3090695000.0,-3258586000.0,-3042334000.0,-3124657000.0
Net Receivables,3449859000.0,3526449000.0,3894150000.0,3619040000.0
Long Term Debt,6571222000.0,6499005000.0,6315270000.0,6800101000.0
Inventory,2119805000.0,2052942000.0,1989405000.0,1895310000.0
Accounts Payable,785090000.0,748967000.0,711173000.0,794932000.0
Short Term Investments,,,,179265000.0
