,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,21989000.0,-25698000.0,59520000.0,-62395000.0
Change To Liabilities,-63953000.0,30675000.0,-105292000.0,-113267000.0
Total Cashflows From Investing Activities,-300260000.0,-249125000.0,-224053000.0,-454348000.0
Net Borrowings,-214182000.0,118912000.0,23867000.0,-518349000.0
Total Cash From Financing Activities,-288530000.0,-342404000.0,-35915000.0,-568588000.0
Change To Operating Activities,-45836000.0,7236000.0,170572000.0,152567000.0
Issuance Of Stock,777000.0,4653000.0,575000.0,2187000.0
Net Income,273044000.0,218577000.0,248946000.0,177184000.0
Change In Cash,153876000.0,334480000.0,-8061000.0,-517120000.0
Effect Of Exchange Rate,50985000.0,4887000.0,44259000.0,-78369000.0
Total Cash From Operating Activities,691681000.0,921122000.0,207648000.0,584185000.0
Depreciation,391046000.0,388844000.0,386900000.0,346599000.0
Change To Inventory,-37941000.0,-74278000.0,-41423000.0,-42314000.0
Change To Account Receivables,118676000.0,271969000.0,-480524000.0,53122000.0
Other Cashflows From Financing Activities,-75125000.0,-73514000.0,-60357000.0,-52426000.0
Change To Netincome,-7870000.0,-78613000.0,-40443000.0,-260104000.0
Capital Expenditures,-194540000.0,-209357000.0,-184301000.0,-306374000.0
Dividends Paid,,-392455000.0,-392455000.0,-392455000.0
