,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,22331400000,16098700000,193700000,87300000,1651700000,1509500000
1,2021,1,24414500000,17635000000,195900000,97400000,2111400000,1729300000
2,2021,2,27817200000,19463200000,206800000,105000000,1878100000,1687900000
3,2021,3,26915800000,18445700000,207300000,89800000,2080500000,1855400000
