,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,62200000.0,-181500000.0,117600000.0,9400000.0
Total Cashflows From Investing Activities,-533300000.0,-541300000.0,-1243700000.0,-556900000.0
Net Borrowings,-63600000.0,388800000.0,1285100000.0,195100000.0
Total Cash From Financing Activities,-287600000.0,163100000.0,1008800000.0,-14400000.0
Change To Operating Activities,84600000.0,-268800000.0,-130600000.0,110900000.0
Issuance Of Stock,2800000.0,1200000.0,20500000.0,3000000.0
Net Income,276000000.0,510100000.0,239000000.0,266800000.0
Change In Cash,10100000.0,17000000.0,11400000.0,-1200000.0
Repurchase Of Stock,-4700000.0,-6600000.0,-42500000.0,-6400000.0
Total Cash From Operating Activities,831000000.0,395200000.0,246300000.0,570100000.0
Depreciation,266200000.0,261400000.0,249300000.0,245000000.0
Other Cashflows From Investing Activities,-3000000.0,37400000.0,-23600000.0,23100000.0
Dividends Paid,-213800000.0,-213700000.0,-199500000.0,-199500000.0
Change To Inventory,-99200000.0,175100000.0,44800000.0,-105700000.0
Change To Account Receivables,220400000.0,-150400000.0,-246200000.0,46900000.0
Other Cashflows From Financing Activities,-8300000.0,-6600000.0,-54800000.0,-6600000.0
Change To Netincome,20800000.0,49300000.0,-27600000.0,-3200000.0
Capital Expenditures,-539500000.0,-470600000.0,-620100000.0,-581500000.0
Investments,,,-6000000.0,-6200000.0
