,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,27530000000,22609000000,87000000,373000000,5048500000,4665000000
1,2020,4,27530000000,22609000000,87000000,373000000,5048500000,4665000000
2,2021,1,27209000000,20061000000,87000000,230500000,4669500000,4169500000
3,2021,2,27209000000,20061000000,87000000,230500000,4669500000,4169500000
