,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,28605000000,16885000000,3271000000,115000000,10568000000,9830000000
1,2021,1,29705000000,17653000000,3366000000,130000000,10179000000,9564000000
2,2021,2,29546000000,17106000000,3416000000,127000000,9034000000,8610000000
3,2021,3,28514000000,16345000000,3425000000,130000000,7919000000,7908000000
