,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,3,16972000000,14019000000,1164000000,49000000,3093000000,2852000000
1,2020,4,18252000000,14915000000,1167000000,49000000,3102000000,2875000000
2,2021,1,17979000000,14425000000,1171000000,50000000,3125000000,2925000000
3,2021,2,19146000000,15445000000,1195000000,49000000,3459000000,3257000000
