,2021-10-31,2021-08-01,2021-05-02,2021-01-31
Change To Liabilities,186663000.0,24498000.0,26158000.0,8931000.0
Total Cashflows From Investing Activities,-72000000.0,-24832000.0,-38882000.0,-19670000.0
Net Borrowings,-202000.0,-218000.0,-272000.0,-217000.0
Total Cash From Financing Activities,-333000.0,27219000.0,14696000.0,-280000.0
Change To Operating Activities,-5422000.0,45637000.0,-15046000.0,40720000.0
Net Income,-32241000.0,-16686000.0,38719000.0,21048000.0
Change In Cash,1922000.0,87472000.0,74180000.0,57517000.0
Total Cash From Operating Activities,74255000.0,85085000.0,98366000.0,77467000.0
Depreciation,10024000.0,9391000.0,8626000.0,8066000.0
Change To Inventory,-100616000.0,-15091000.0,22417000.0,-30655000.0
Change To Account Receivables,-15280000.0,4132000.0,-16866000.0,-2779000.0
Other Cashflows From Financing Activities,-131000.0,27437000.0,14968000.0,-1000.0
Change To Netincome,27127000.0,29904000.0,31558000.0,29136000.0
Capital Expenditures,-72000000.0,-24832000.0,-38882000.0,-30485000.0
Repurchase Of Stock,,,,-62000.0
Other Cashflows From Investing Activities,,,,10815000.0
