,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,5592900000,149100000,5580100000,39800000,303700000,127000000
1,2021,1,5747200000,144100000,5588200000,41800000,308300000,136800000
2,2021,2,5955100000,155600000,5600000000,45200000,346600000,171300000
3,2021,3,5984700000,155500000,5611100000,46400000,315800000,149800000
