,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,25000000.0,25000000.0,-291500000.0,-291500000.0
Total Cashflows From Investing Activities,72500000.0,72500000.0,282500000.0,282500000.0
Net Borrowings,-677000000.0,-677000000.0,-40500000.0,-40500000.0
Total Cash From Financing Activities,-958000000.0,-958000000.0,-645500000.0,-645500000.0
Net Income,514000000.0,514000000.0,903000000.0,903000000.0
Change In Cash,261000000.0,261000000.0,-430500000.0,-430500000.0
Effect Of Exchange Rate,-16500000.0,-16500000.0,12000000.0,12000000.0
Total Cash From Operating Activities,1163000000.0,1163000000.0,-79500000.0,-79500000.0
Depreciation,148500000.0,148500000.0,174000000.0,174000000.0
Other Cashflows From Investing Activities,7500000.0,7500000.0,7500000.0,7500000.0
Dividends Paid,-199500000.0,-199500000.0,-453000000.0,-453000000.0
Change To Inventory,395000000.0,395000000.0,-360000000.0,-360000000.0
Change To Account Receivables,-86500000.0,-86500000.0,-14000000.0,-14000000.0
Other Cashflows From Financing Activities,-81500000.0,-81500000.0,-152000000.0,-152000000.0
Change To Netincome,148500000.0,148500000.0,-491000000.0,-491000000.0
Capital Expenditures,-54500000.0,-54500000.0,-45500000.0,-45500000.0
