,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,4799000000.0,4799000000.0,16753000000.0,16753000000.0
Capital Surplus,5833000000.0,5833000000.0,5837000000.0,5837000000.0
Total Liab,23150000000.0,23150000000.0,24104000000.0,24104000000.0
Total Stockholder Equity,5352000000.0,5352000000.0,4450000000.0,4450000000.0
Minority Interest,588000000.0,588000000.0,578000000.0,578000000.0
Other Current Liab,954000000.0,954000000.0,518000000.0,518000000.0
Total Assets,29090000000.0,29090000000.0,29132000000.0,29132000000.0
Common Stock,103000000.0,103000000.0,103000000.0,103000000.0
Other Current Assets,43000000.0,43000000.0,86000000.0,86000000.0
Retained Earnings,-788000000.0,-788000000.0,-1447000000.0,-1447000000.0
Other Liab,3433000000.0,3433000000.0,3319000000.0,3319000000.0
Good Will,11875000000.0,11875000000.0,,
Treasury Stock,204000000.0,204000000.0,-43000000.0,-43000000.0
Other Assets,1773000000.0,1773000000.0,1409000000.0,1409000000.0
Cash,1287000000.0,1287000000.0,765000000.0,765000000.0
Total Current Liabilities,10808000000.0,10808000000.0,11088000000.0,11088000000.0
Deferred Long Term Asset Charges,564000000.0,564000000.0,303000000.0,303000000.0
Short Long Term Debt,1140000000.0,1140000000.0,1498000000.0,1498000000.0
Other Stockholder Equity,204000000.0,204000000.0,-43000000.0,-43000000.0
Property Plant Equipment,1957000000.0,1957000000.0,1977000000.0,1977000000.0
Total Current Assets,8207000000.0,8207000000.0,8425000000.0,8425000000.0
Long Term Investments,479000000.0,479000000.0,568000000.0,568000000.0
Net Tangible Assets,-11322000000.0,-11322000000.0,-12303000000.0,-12303000000.0
Net Receivables,2824000000.0,2824000000.0,2999000000.0,2999000000.0
Long Term Debt,8715000000.0,8715000000.0,9488000000.0,9488000000.0
Inventory,3834000000.0,3834000000.0,4575000000.0,4575000000.0
Accounts Payable,1018000000.0,1018000000.0,9012000000.0,9012000000.0
