,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,92346000.0,104090000.0,115040000.0,184713000.0
Capital Surplus,673422000.0,571121000.0,582157000.0,673950000.0
Total Liab,1920242000.0,1876370000.0,1856644000.0,1876138000.0
Total Stockholder Equity,45261000.0,92287000.0,213068000.0,308459000.0
Deferred Long Term Liab,709347000.0,702820000.0,680988000.0,667779000.0
Other Current Liab,169399000.0,165582000.0,146245000.0,142223000.0
Total Assets,1965503000.0,1968657000.0,2069712000.0,2184597000.0
Common Stock,9000.0,9000.0,9000.0,9000.0
Other Current Assets,108222000.0,97426000.0,88458000.0,91194000.0
Retained Earnings,-630199000.0,-483448000.0,-372492000.0,-372306000.0
Other Liab,28050000.0,28557000.0,25424000.0,24028000.0
Good Will,56012000.0,56563000.0,56295000.0,57313000.0
Treasury Stock,2029000.0,4605000.0,3394000.0,6806000.0
Other Assets,717076000.0,711059000.0,689441000.0,676343000.0
Cash,345152000.0,325297000.0,463067000.0,639853000.0
Total Current Liabilities,475610000.0,446791000.0,444358000.0,438068000.0
Other Stockholder Equity,2029000.0,4605000.0,3394000.0,6806000.0
Property Plant Equipment,206817000.0,200975000.0,194536000.0,126923000.0
Total Current Assets,693597000.0,648108000.0,743703000.0,926129000.0
Long Term Investments,199655000.0,247862000.0,270697000.0,213176000.0
Net Tangible Assets,-103097000.0,-68366000.0,41733000.0,66433000.0
Net Receivables,216126000.0,198880000.0,166852000.0,176034000.0
Long Term Debt,1382406000.0,1366508000.0,1350792000.0,1375320000.0
Inventory,662000.0,814000.0,545000.0,551000.0
Accounts Payable,46831000.0,56121000.0,44719000.0,54043000.0
Short Long Term Debt,,,37051000.0,31148000.0
