,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,-61200000.0,32800000.0,30300000.0,42800000.0
Total Cashflows From Investing Activities,-34300000.0,-1189300000.0,-14600000.0,-18800000.0
Net Borrowings,-7000000.0,1027100000.0,-208600000.0,-252800000.0
Total Cash From Financing Activities,980400000.0,998800000.0,-221000000.0,-380400000.0
Change To Operating Activities,13000000.0,13600000.0,-23600000.0,16400000.0
Issuance Of Stock,1005900000.0,17600000.0,19900000.0,6400000.0
Net Income,156800000.0,157800000.0,164000000.0,51600000.0
Change In Cash,1202500000.0,74200000.0,-114100000.0,-83900000.0
Effect Of Exchange Rate,-5500000.0,900000.0,-5400000.0,9300000.0
Total Cash From Operating Activities,261900000.0,263800000.0,126900000.0,306000000.0
Depreciation,100000000.0,86100000.0,89000000.0,102000000.0
Other Cashflows From Investing Activities,500000.0,800000.0,500000.0,1400000.0
Dividends Paid,-16100000.0,-16200000.0,-16100000.0,-16200000.0
Change To Inventory,-14800000.0,-48700000.0,-54300000.0,-36200000.0
Change To Account Receivables,55500000.0,-15200000.0,-106800000.0,-51800000.0
Other Cashflows From Financing Activities,-2400000.0,-20100000.0,-20100000.0,-117800000.0
Change To Netincome,8500000.0,33700000.0,24400000.0,176800000.0
Capital Expenditures,-32600000.0,-23400000.0,-15100000.0,-20200000.0
Repurchase Of Stock,,-9600000.0,-16200000.0,-16200000.0
