,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,1,123562000000,82175000000,2963000000,1546500000,14415000000,12987500000
1,2020,2,123562000000,82175000000,2963000000,1546500000,14415000000,12987500000
2,2020,3,118816000000,75454000000,2963000000,0,14855500000,13268000000
3,2020,4,118816000000,75454000000,2963000000,0,14855500000,13268000000
