,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,376000000.0,382000000.0,397000000.0,202000000.0
Total Liab,45868000000.0,42916000000.0,42213000000.0,41689000000.0
Total Stockholder Equity,23665000000.0,23997000000.0,22545000000.0,20226000000.0
Minority Interest,50000000.0,241000000.0,1609000000.0,1561000000.0
Deferred Long Term Liab,2280000000.0,2216000000.0,2010000000.0,1822000000.0
Other Current Liab,4986000000.0,2858000000.0,2904000000.0,2531000000.0
Total Assets,70472000000.0,68608000000.0,67821000000.0,66623000000.0
Common Stock,10791000000.0,10150000000.0,8730000000.0,7053000000.0
Other Current Assets,1340000000.0,1147000000.0,1109000000.0,1129000000.0
Retained Earnings,13292000000.0,14291000000.0,14214000000.0,13673000000.0
Other Liab,12462000000.0,13094000000.0,12896000000.0,12268000000.0
Good Will,1602000000.0,1602000000.0,1602000000.0,1602000000.0
Treasury Stock,-418000000.0,-444000000.0,-399000000.0,-500000000.0
Other Assets,6680000000.0,6382000000.0,6047000000.0,5933000000.0
Cash,873000000.0,335000000.0,725000000.0,960000000.0
Total Current Liabilities,12944000000.0,7312000000.0,6875000000.0,6839000000.0
Deferred Long Term Asset Charges,151000000.0,167000000.0,132000000.0,136000000.0
Short Long Term Debt,3036000000.0,532000000.0,527000000.0,1530000000.0
Other Stockholder Equity,-418000000.0,-444000000.0,-399000000.0,-500000000.0
Property Plant Equipment,43257000000.0,42429000000.0,41509000000.0,40546000000.0
Total Current Assets,4593000000.0,3760000000.0,4200000000.0,4511000000.0
Long Term Investments,13964000000.0,14053000000.0,14066000000.0,13829000000.0
Net Tangible Assets,21687000000.0,22013000000.0,20546000000.0,18422000000.0
Net Receivables,2009000000.0,1939000000.0,2092000000.0,2114000000.0
Long Term Debt,19126000000.0,21175000000.0,21106000000.0,20881000000.0
Inventory,371000000.0,339000000.0,274000000.0,308000000.0
Accounts Payable,1400000000.0,1291000000.0,1354000000.0,1359000000.0
