,2021-10-31,2021-07-31,2021-04-30,2020-10-31
Change To Liabilities,-43000000.0,480000000.0,480000000.0,96000000.0
Total Cashflows From Investing Activities,-80000000.0,-121500000.0,-121500000.0,-55000000.0
Net Borrowings,1071000000.0,-117000000.0,-117000000.0,957000000.0
Total Cash From Financing Activities,930000000.0,-597000000.0,-597000000.0,957000000.0
Change To Operating Activities,125000000.0,10500000.0,10500000.0,-30000000.0
Net Income,560000000.0,525000000.0,525000000.0,335000000.0
Change In Cash,831000000.0,-175000000.0,-175000000.0,1096000000.0
Repurchase Of Stock,-141000000.0,-200000000.0,-200000000.0,-200000000.0
Effect Of Exchange Rate,-6000000.0,7000000.0,7000000.0,7000000.0
Total Cash From Operating Activities,-13000000.0,536500000.0,536500000.0,194000000.0
Depreciation,74000000.0,122500000.0,122500000.0,68000000.0
Other Cashflows From Investing Activities,22000000.0,190000000.0,190000000.0,45000000.0
Change To Inventory,-386000000.0,-192500000.0,-192500000.0,-194000000.0
Change To Account Receivables,-337000000.0,-394000000.0,-394000000.0,-85000000.0
Change To Netincome,-6000000.0,-25500000.0,-25500000.0,4000000.0
Capital Expenditures,-51000000.0,-37000000.0,-37000000.0,-60000000.0
Investments,,-1000000.0,-1000000.0,-1000000.0
Issuance Of Stock,,8000000.0,8000000.0,8000000.0
Dividends Paid,,-86000000.0,-86000000.0,-86000000.0
