,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,43500000.0,43500000.0,-851000000.0,-851000000.0
Change To Liabilities,904000000.0,904000000.0,-1269000000.0,-1269000000.0
Total Cashflows From Investing Activities,-2124500000.0,-2124500000.0,-2506500000.0,-2506500000.0
Net Borrowings,-2873500000.0,-2873500000.0,-2461000000.0,-2461000000.0
Total Cash From Financing Activities,-4073000000.0,-4073000000.0,-3525000000.0,-3525000000.0
Issuance Of Stock,1000000.0,1000000.0,1500000.0,1500000.0
Net Income,-601000000.0,-601000000.0,657000000.0,657000000.0
Change In Cash,-539500000.0,-539500000.0,-3209500000.0,-3209500000.0
Repurchase Of Stock,-31000000.0,-31000000.0,-31000000.0,-31000000.0
Effect Of Exchange Rate,55000000.0,55000000.0,-182500000.0,-182500000.0
Total Cash From Operating Activities,5603000000.0,5603000000.0,3004500000.0,3004500000.0
Depreciation,2511000000.0,2511000000.0,3434500000.0,3434500000.0
Other Cashflows From Investing Activities,210500000.0,210500000.0,254000000.0,254000000.0
Dividends Paid,-609000000.0,-609000000.0,-604500000.0,-604500000.0
Change To Inventory,-18500000.0,-18500000.0,-15500000.0,-15500000.0
Change To Account Receivables,298500000.0,298500000.0,-7500000.0,-7500000.0
Other Cashflows From Financing Activities,-560500000.0,-560500000.0,-461000000.0,-461000000.0
Change To Netincome,1404000000.0,1404000000.0,205000000.0,205000000.0
Capital Expenditures,-1321000000.0,-1321000000.0,-1385500000.0,-1385500000.0
