,2021-10-01,2021-07-02,2021-04-02,2020-12-31
Intangible Assets,3392100000.0,3133700000.0,3209700000.0,3290600000.0
Capital Surplus,3624300000.0,3602100000.0,3563800000.0,3554500000.0
Total Liab,5653300000.0,5285800000.0,5262200000.0,7078800000.0
Total Stockholder Equity,9318000000.0,9205000000.0,9009000000.0,8964200000.0
Minority Interest,4800000.0,4700000.0,7700000.0,8500000.0
Other Current Liab,401700000.0,400100000.0,400600000.0,646400000.0
Total Assets,14976100000.0,14495500000.0,14278900000.0,16051500000.0
Common Stock,3600000.0,3600000.0,3400000.0,3400000.0
Retained Earnings,5882200000.0,5756600000.0,5616600000.0,5547400000.0
Other Liab,1198000000.0,1128600000.0,1193200000.0,1233400000.0
Good Will,8221500000.0,7347300000.0,7340400000.0,7359200000.0
Treasury Stock,-192100000.0,-157300000.0,-174800000.0,-141100000.0
Other Assets,361900000.0,348000000.0,331200000.0,267100000.0
Cash,838400000.0,1565800000.0,1299600000.0,1824800000.0
Total Current Liabilities,2868900000.0,2569700000.0,2474800000.0,2860800000.0
Short Long Term Debt,1143200000.0,1134600000.0,1126000000.0,1399800000.0
Other Stockholder Equity,-192100000.0,-157300000.0,-174800000.0,-141100000.0
Property Plant Equipment,575300000.0,580100000.0,596700000.0,610700000.0
Total Current Assets,2425300000.0,3086400000.0,2800900000.0,4446900000.0
Net Tangible Assets,-2295600000.0,-1276000000.0,-1541100000.0,-1685600000.0
Net Receivables,830400000.0,817900000.0,829500000.0,810300000.0
Long Term Debt,1442100000.0,1441800000.0,1441500000.0,2830300000.0
Inventory,506800000.0,488000000.0,466600000.0,455500000.0
Accounts Payable,494900000.0,489400000.0,464500000.0,480800000.0
Other Current Assets,,,,30400000.0
Deferred Long Term Asset Charges,,,,265900000.0
Long Term Investments,,,,77000000.0
Short Term Investments,,,,1119200000.0
