,2021-09-25,2021-06-26,2021-03-27,2020-12-26
Intangible Assets,1099880000.0,1056775000.0,795565000.0,787599000.0
Capital Surplus,1720461000.0,1690861000.0,1659524000.0,1627564000.0
Total Liab,4593816000.0,4366273000.0,3592744000.0,3347163000.0
Total Stockholder Equity,2426566000.0,2318440000.0,2183927000.0,2114602000.0
Minority Interest,38055000.0,35639000.0,32292000.0,29066000.0
Other Current Liab,353997000.0,331887000.0,284511000.0,285745000.0
Total Assets,7058437000.0,6720352000.0,5808963000.0,5490831000.0
Common Stock,506000.0,505000.0,504000.0,498000.0
Other Current Assets,245798000.0,120929000.0,70897000.0,71536000.0
Retained Earnings,878818000.0,775392000.0,686944000.0,625414000.0
Other Liab,473377000.0,469939000.0,414019000.0,422246000.0
Good Will,2736322000.0,2540067000.0,1890630000.0,1809168000.0
Treasury Stock,-173219000.0,-148318000.0,-163045000.0,-138874000.0
Other Assets,181367000.0,175895000.0,173610000.0,168551000.0
Cash,212539000.0,222969000.0,465411000.0,228424000.0
Total Current Liabilities,983751000.0,929610000.0,803376000.0,839751000.0
Deferred Long Term Asset Charges,41117000.0,31863000.0,35457000.0,37729000.0
Short Long Term Debt,105000.0,108000.0,109000.0,47196000.0
Other Stockholder Equity,-132779000.0,-108021000.0,-127017000.0,-138874000.0
Property Plant Equipment,1460633000.0,1465940000.0,1314671000.0,1302578000.0
Total Current Assets,1379040000.0,1267913000.0,1423209000.0,1201131000.0
Long Term Investments,201195000.0,213762000.0,211278000.0,221804000.0
Net Tangible Assets,-1409636000.0,-1278402000.0,-502268000.0,-482165000.0
Short Term Investments,1030000.0,1037000.0,1025000.0,1024000.0
Net Receivables,660452000.0,644027000.0,610566000.0,617740000.0
Long Term Debt,2866859000.0,2701000000.0,2176313000.0,1903542000.0
Inventory,181694000.0,194341000.0,193584000.0,185695000.0
Accounts Payable,127913000.0,110926000.0,127129000.0,122475000.0
