,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,2,17126000000,18417000000,3000000,0,176000000,606000000
1,2020,3,17129000000,18448000000,3000000,0,385000000,464000000
2,2020,4,16755000000,18241000000,3000000,0,384000000,608000000
3,2021,1,15974000000,17594000000,3000000,0,353000000,461000000
