,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,67000000.0,-65000000.0,-55000000.0,253000000.0
Total Cashflows From Investing Activities,-728000000.0,-772000000.0,-604000000.0,-582000000.0
Net Borrowings,341000000.0,286000000.0,2445000000.0,95000000.0
Total Cash From Financing Activities,202000000.0,157000000.0,2285000000.0,-15000000.0
Change To Operating Activities,16000000.0,-30000000.0,-2415000000.0,18000000.0
Net Income,218000000.0,251000000.0,363000000.0,200000000.0
Change In Cash,-1000000.0,-10000000.0,-10000000.0,-41000000.0
Total Cash From Operating Activities,525000000.0,605000000.0,-1681000000.0,556000000.0
Depreciation,354000000.0,327000000.0,307000000.0,150000000.0
Other Cashflows From Investing Activities,15000000.0,17000000.0,-10000000.0,1227000000.0
Dividends Paid,-136000000.0,-112000000.0,-136000000.0,-106000000.0
Change To Inventory,-157000000.0,-46000000.0,99000000.0,59000000.0
Change To Account Receivables,11000000.0,191000000.0,29000000.0,-236000000.0
Other Cashflows From Financing Activities,-3000000.0,-17000000.0,-24000000.0,-4000000.0
Change To Netincome,-60000000.0,-32000000.0,-19000000.0,-68000000.0
Capital Expenditures,-765000000.0,-789000000.0,-594000000.0,-707000000.0
Investments,,,,34000000.0
