,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-411962000.0,59694000.0,73445000.0,14336000.0
Change To Liabilities,11472000.0,13661000.0,20827000.0,3806000.0
Total Cashflows From Investing Activities,-444773000.0,42470000.0,47776000.0,-579000.0
Net Borrowings,836810000.0,836810000.0,836810000.0,836810000.0
Total Cash From Financing Activities,820183000.0,10150000.0,7379000.0,6732000.0
Change To Operating Activities,-10311000.0,-19651000.0,-3589000.0,-14796000.0
Issuance Of Stock,5283000.0,10729000.0,8059000.0,7270000.0
Net Income,-107335000.0,-35510000.0,-39963000.0,-34021000.0
Change In Cash,368492000.0,60075000.0,78649000.0,-2660000.0
Repurchase Of Stock,-962000.0,-579000.0,-680000.0,-538000.0
Total Cash From Operating Activities,-6918000.0,7455000.0,23494000.0,-8813000.0
Depreciation,11830000.0,10727000.0,10318000.0,9458000.0
Other Cashflows From Investing Activities,3000.0,6000.0,44000.0,2000.0
Change To Account Receivables,-9554000.0,-6741000.0,-9333000.0,-16742000.0
Other Cashflows From Financing Activities,-20948000.0,-20948000.0,-20948000.0,-20948000.0
Change To Netincome,71673000.0,23631000.0,25303000.0,24579000.0
Capital Expenditures,-28812000.0,-13572000.0,-22268000.0,-10413000.0
