,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,22827878000,9384100000,1367000,143040000,467313000,25829000
1,2021,1,25234346000,10452384000,1457000,150982000,483386000,475265000
2,2021,2,27018850000,10837033000,1507000,160778000,512228000,127144000
3,2021,3,28558718000,11586597000,1532000,170648000,550850000,447703000
