,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,65000000.0,151000000.0,-18316000.0,73220000.0
Total Cashflows From Investing Activities,-99000000.0,-75000000.0,-84222000.0,-94516000.0
Net Borrowings,612000000.0,709000000.0,410396000.0,205135000.0
Total Cash From Financing Activities,601000000.0,693000000.0,378718000.0,195835000.0
Change To Operating Activities,-29000000.0,-29000000.0,-7207000.0,-13075000.0
Issuance Of Stock,1000000.0,1000000.0,512000.0,2086000.0
Net Income,22000000.0,-36000000.0,-63338000.0,-7085000.0
Change In Cash,-105000000.0,86000000.0,132788000.0,-169963000.0
Repurchase Of Stock,-8000000.0,-9000000.0,-14526000.0,-3128000.0
Total Cash From Operating Activities,-607000000.0,-532000000.0,-161708000.0,-271282000.0
Depreciation,24000000.0,22000000.0,21715000.0,18636000.0
Change To Inventory,-529000000.0,-397000000.0,-65359000.0,-335186000.0
Change To Account Receivables,-70000000.0,-41000000.0,2580000.0,-38534000.0
Other Cashflows From Financing Activities,-4000000.0,-7000000.0,-17664000.0,-8258000.0
Change To Netincome,-93000000.0,-204000000.0,-33997000.0,28835000.0
Capital Expenditures,-112000000.0,-82000000.0,-89315000.0,-99429000.0
