,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,1325259000000,1263062000000,5291000000,0,5266000000,5081000000
1,2021,1,1317126000000,1253569000000,5291000000,0,7162000000,6161000000
2,2021,2,1320384000000,1255156000000,5291000000,0,6486000000,5475000000
3,2021,3,1326532000000,1260429000000,5291000000,0,5877000000,5600000000
