,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,1766910000,3157108000,14275160000,0,320284000,162970000
1,2021,1,1782898000,3186658000,14111235000,0,323621000,173267000
2,2021,2,1741380000,3159165000,13949525000,0,329405000,181633000
3,2021,3,1814707000,3232285000,13793049000,0,334242000,177620000
