,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,32081000000,19326000000,8250000000,0,2189000000,3074000000
1,2021,1,31774000000,19618000000,7934000000,0,2058000000,2069000000
2,2021,2,32540000000,20381000000,8062000000,0,2159000000,1822000000
3,2021,3,31497000000,19408000000,8130000000,0,2198000000,1856000000
