,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,0.0,0.0,0.0,226327000.0
Total Cashflows From Investing Activities,-10964521000.0,1117225000.0,-11514061000.0,-5607829000.0
Total Cash From Financing Activities,71801000.0,-12199000.0,-930975000.0,9410162000.0
Net Income,-1764920000.0,1111887000.0,1058586000.0,1094977000.0
Change In Cash,-11966191000.0,1602388000.0,-9773380000.0,3422075000.0
Effect Of Exchange Rate,84964000.0,-503955000.0,198601000.0,-1484742000.0
Total Cash From Operating Activities,-1158435000.0,1001317000.0,2473055000.0,1104484000.0
Depreciation,345444000.0,333815000.0,289545000.0,326154000.0
Other Cashflows From Investing Activities,-10964521000.0,1117225000.0,-11514061000.0,-1586000.0
Other Cashflows From Financing Activities,71801000.0,-12199000.0,-930975000.0,-895000.0
Change To Netincome,261041000.0,-444385000.0,1124924000.0,273444000.0
Investments,,,,-2995170000.0
Net Borrowings,,,,-5873226000.0
Change To Operating Activities,,,,980799000.0
Issuance Of Stock,,,,15284283000.0
Change To Account Receivables,,,,-2493858000.0
Capital Expenditures,,,,-320952000.0
