,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,225000000.0,71000000.0,-127000000.0,148000000.0
Total Cashflows From Investing Activities,-370000000.0,-60000000.0,-385000000.0,107000000.0
Net Borrowings,287000000.0,-69000000.0,-15000000.0,5000000.0
Total Cash From Financing Activities,-256000000.0,-161000000.0,-79000000.0,-139000000.0
Change To Operating Activities,-74000000.0,-37000000.0,-14000000.0,-2000000.0
Net Income,115000000.0,-73000000.0,252000000.0,-97000000.0
Change In Cash,-11000000.0,564000000.0,127000000.0,454000000.0
Total Cash From Operating Activities,615000000.0,785000000.0,591000000.0,486000000.0
Depreciation,207000000.0,538000000.0,400000000.0,614000000.0
Other Cashflows From Investing Activities,-2000000.0,-2000000.0,-2000000.0,-1000000.0
Dividends Paid,-77000000.0,-77000000.0,-80000000.0,-76000000.0
Change To Inventory,-40000000.0,-22000000.0,159000000.0,44000000.0
Change To Account Receivables,-218000000.0,14000000.0,-329000000.0,-272000000.0
Other Cashflows From Financing Activities,-466000000.0,-90000000.0,-54000000.0,-68000000.0
Change To Netincome,309000000.0,194000000.0,163000000.0,15000000.0
Capital Expenditures,-498000000.0,-355000000.0,-385000000.0,-374000000.0
Issuance Of Stock,,75000000.0,70000000.0,70000000.0
