,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,28260000000,17870000000,346600000,110843000,5568600000,5162800000
1,2021,1,28503400000,17785700000,347200000,353700000,5845500000,5375400000
2,2021,2,29012200000,17828400000,347200000,118100000,5843900000,5351000000
3,2021,3,27909900000,16579500000,347200000,118100000,5146800000,4769100000
