,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,147389000000,129278000000,10000000,177000000,1722000000,1106000000
1,2021,1,153331000000,135469000000,10000000,177000000,1750000000,1108000000
2,2021,2,155610000000,137358000000,10000000,178000000,1919000000,1129000000
3,2021,3,156153000000,137530000000,10000000,175000000,1767000000,1116000000
