,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,15663087000,9598104000,1500000000,0,0,0
1,2021,1,15301014000,9499854000,1500000000,0,0,0
2,2021,2,15109220000,9374955000,1500000000,0,0,0
3,2021,3,15620680000,9683344000,1500000000,0,0,0
