,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Capital Surplus,7443000000.0,7435000000.0,7411000000.0,7404000000.0
Total Liab,42346000000.0,41987000000.0,41811000000.0,39382000000.0
Total Stockholder Equity,15171000000.0,14792000000.0,14700000000.0,14575000000.0
Deferred Long Term Liab,3101000000.0,3225000000.0,3552000000.0,2737000000.0
Other Current Liab,1650000000.0,1481000000.0,1754000000.0,1576000000.0
Total Assets,57517000000.0,56779000000.0,56511000000.0,53957000000.0
Common Stock,1346000000.0,1346000000.0,1345000000.0,1344000000.0
Other Current Assets,1237000000.0,1151000000.0,947000000.0,671000000.0
Retained Earnings,6508000000.0,6146000000.0,6082000000.0,5968000000.0
Other Liab,14346000000.0,14254000000.0,14177000000.0,14081000000.0
Treasury Stock,-126000000.0,-135000000.0,-138000000.0,-141000000.0
Other Assets,6952000000.0,7088000000.0,7258000000.0,6316000000.0
Cash,631000000.0,538000000.0,1039000000.0,129000000.0
Total Current Liabilities,5764000000.0,4950000000.0,4877000000.0,4239000000.0
Short Long Term Debt,621000000.0,21000000.0,21000000.0,421000000.0
Other Stockholder Equity,-126000000.0,-135000000.0,-138000000.0,-141000000.0
Property Plant Equipment,45752000000.0,45189000000.0,44664000000.0,44129000000.0
Total Current Assets,4487000000.0,4147000000.0,4315000000.0,3275000000.0
Long Term Investments,326000000.0,355000000.0,274000000.0,237000000.0
Net Tangible Assets,15171000000.0,14792000000.0,14700000000.0,14575000000.0
Net Receivables,1678000000.0,1647000000.0,1550000000.0,1630000000.0
Long Term Debt,20979000000.0,21476000000.0,21470000000.0,19645000000.0
Inventory,587000000.0,500000000.0,469000000.0,535000000.0
Accounts Payable,1319000000.0,1273000000.0,1213000000.0,1237000000.0
