,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,4351260000.0,2909915000.0,2642162000.0,2327288000.0
Capital Surplus,370210000.0,282743000.0,272806000.0,
Total Liab,26426448000.0,29652446000.0,31392093000.0,23320280000.0
Total Stockholder Equity,555534000.0,490502000.0,330682000.0,5533102000.0
Minority Interest,7750295000.0,7391654000.0,6030054000.0,3075000.0
Other Current Liab,54412000.0,506071000.0,796146000.0,351261000.0
Total Assets,34732277000.0,37534602000.0,37752829000.0,28856457000.0
Common Stock,20000.0,20000.0,20000.0,5527173000.0
Other Current Assets,20039004000.0,23132945000.0,21963506000.0,17913940000.0
Retained Earnings,184939000.0,207422000.0,57568000.0,
Other Liab,2107116000.0,1242958000.0,546518000.0,520932000.0
Treasury Stock,365000.0,317000.0,288000.0,5929000.0
Other Assets,842038000.0,724966000.0,542438000.0,59926000.0
Cash,2864906000.0,1971085000.0,3485137000.0,1724035000.0
Total Current Liabilities,9537479000.0,11464960000.0,9290670000.0,4932511000.0
Deferred Long Term Asset Charges,608351000.0,519933000.0,542438000.0,
Short Long Term Debt,7374958000.0,7952288000.0,8190577000.0,4241482000.0
Other Stockholder Equity,365000.0,317000.0,288000.0,5929000.0
Property Plant Equipment,459233000.0,449707000.0,449542000.0,448356000.0
Total Current Assets,29079746000.0,33450014000.0,34118687000.0,26020887000.0
Net Tangible Assets,-3795726000.0,-2419413000.0,-2311480000.0,3205814000.0
Net Receivables,5324007000.0,6350261000.0,5986124000.0,3927761000.0
Long Term Debt,14520079000.0,16737817000.0,21280297000.0,17577971000.0
Accounts Payable,297459000.0,251960000.0,252551000.0,219650000.0
