,2021-11-30,2021-08-31,2021-05-31,2021-02-28
Total Stockholder Equity,14863000000.0,14863000000.0,17876000000.0,19813000000.0
Net Tangible Assets,12863000000.0,12863000000.0,15860000000.0,17804000000.0
Intangible Assets,,1190000000.0,1198000000.0,1195000000.0
Capital Surplus,,15146000000.0,15005000000.0,14977000000.0
Total Liab,,38651000000.0,37188000000.0,37413000000.0
Other Current Liab,,2707000000.0,1992000000.0,1827000000.0
Total Assets,,53514000000.0,55064000000.0,57226000000.0
Common Stock,,372000000.0,372000000.0,372000000.0
Other Current Assets,,137000000.0,137000000.0,143000000.0
Retained Earnings,,9194000000.0,12030000000.0,14102000000.0
Other Liab,,1057000000.0,1145000000.0,1011000000.0
Good Will,,810000000.0,818000000.0,814000000.0
Treasury Stock,,-9849000000.0,-9531000000.0,-9638000000.0
Other Assets,,2039000000.0,1630000000.0,1606000000.0
Cash,,7151000000.0,7067000000.0,9674000000.0
Total Current Liabilities,,9491000000.0,8754000000.0,8619000000.0
Short Long Term Debt,,1306000000.0,1712000000.0,1731000000.0
Other Stockholder Equity,,-1349000000.0,-1127000000.0,-1234000000.0
Property Plant Equipment,,40283000000.0,40914000000.0,40937000000.0
Total Current Assets,,8909000000.0,10198000000.0,12459000000.0
Long Term Investments,,283000000.0,306000000.0,215000000.0
Short Term Investments,,647000000.0,2204000000.0,1840000000.0
Net Receivables,,281000000.0,218000000.0,250000000.0
Long Term Debt,,26834000000.0,25972000000.0,26527000000.0
Inventory,,322000000.0,308000000.0,312000000.0
Accounts Payable,,672000000.0,499000000.0,505000000.0
