,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1021800000.0,512800000.0,527100000.0,540300000.0
Capital Surplus,1933600000.0,1909000000.0,1887400000.0,1856300000.0
Total Liab,8007500000.0,5995000000.0,6189000000.0,6297200000.0
Total Stockholder Equity,2389600000.0,2269600000.0,1817200000.0,1557600000.0
Minority Interest,304500000.0,308500000.0,311500000.0,316200000.0
Other Current Liab,1011600000.0,996800000.0,847300000.0,888300000.0
Total Assets,10701600000.0,8573100000.0,8317700000.0,8171000000.0
Common Stock,181400000.0,181400000.0,181400000.0,181400000.0
Other Current Assets,178000000.0,206300000.0,187200000.0,181400000.0
Retained Earnings,8000400000.0,7921900000.0,7899300000.0,7608800000.0
Other Liab,1227200000.0,1293400000.0,1794100000.0,1860100000.0
Good Will,3625900000.0,1916000000.0,1895000000.0,1902200000.0
Treasury Stock,-7725800000.0,-7742700000.0,-8150900000.0,-8088900000.0
Other Assets,667400000.0,378900000.0,492900000.0,541400000.0
Cash,662200000.0,913800000.0,641900000.0,730400000.0
Total Current Liabilities,2992200000.0,2456300000.0,2139800000.0,2188600000.0
Deferred Long Term Asset Charges,380900000.0,180400000.0,300700000.0,351500000.0
Other Stockholder Equity,-1017100000.0,-1075000000.0,-1526000000.0,-1527300000.0
Property Plant Equipment,959600000.0,889800000.0,898300000.0,909100000.0
Total Current Assets,3063400000.0,3286200000.0,2969500000.0,2932100000.0
Long Term Investments,1363500000.0,1589400000.0,1534900000.0,1345900000.0
Net Tangible Assets,-2258100000.0,-159200000.0,-604900000.0,-884900000.0
Short Term Investments,600000.0,600000.0,600000.0,700000.0
Net Receivables,1424500000.0,1431100000.0,1458700000.0,1379000000.0
Long Term Debt,3464600000.0,1977100000.0,1978400000.0,1980300000.0
Inventory,798100000.0,734400000.0,681100000.0,640600000.0
Accounts Payable,889800000.0,890200000.0,806200000.0,721100000.0
