,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,61470000000,48465000000,8000000,521000000,10706000000,9470000000
1,2021,1,60437000000,45874000000,8000000,521000000,11882000000,10891000000
2,2021,2,61768000000,45615000000,8000000,522000000,13885000000,11984000000
3,2021,3,61749000000,44721000000,8000000,518000000,14837000000,13154000000
