,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,268185000.0,257182000.0,277373000.0,276765000.0
Total Liab,9360529000.0,9089622000.0,8783954000.0,7997598000.0
Total Stockholder Equity,12750405000.0,11966830000.0,11976295000.0,11563165000.0
Minority Interest,389367000.0,355383000.0,400951000.0,367133000.0
Other Current Liab,3416633000.0,3527276000.0,3215528000.0,3094785000.0
Total Assets,22500301000.0,21411835000.0,21161200000.0,19927896000.0
Common Stock,5504517000.0,5504517000.0,5504517000.0,5504517000.0
Other Current Assets,942582000.0,821039000.0,764149000.0,577146000.0
Retained Earnings,4599894000.0,4235650000.0,3482110000.0,3512410000.0
Other Liab,935468000.0,846227000.0,867915000.0,847726000.0
Good Will,1349563000.0,1280426000.0,1399719000.0,1318710000.0
Treasury Stock,2645994000.0,2226663000.0,2989668000.0,2546238000.0
Other Assets,973648000.0,983820000.0,939663000.0,898045000.0
Cash,1050993000.0,515663000.0,899152000.0,584332000.0
Total Current Liabilities,7533439000.0,7407489000.0,6488389000.0,5882044000.0
Deferred Long Term Asset Charges,409256000.0,409664000.0,327360000.0,360390000.0
Short Long Term Debt,998549000.0,910385000.0,577880000.0,562124000.0
Other Stockholder Equity,2657210000.0,2238576000.0,3001581000.0,2562017000.0
Property Plant Equipment,5164500000.0,4896971000.0,5179661000.0,4877210000.0
Total Current Assets,14743151000.0,13990900000.0,13360912000.0,12556143000.0
Long Term Investments,1254000.0,2536000.0,3872000.0,1023000.0
Net Tangible Assets,11132657000.0,10429222000.0,10299203000.0,9967690000.0
Short Term Investments,545946000.0,546300000.0,484369000.0,592794000.0
Net Receivables,5239124000.0,4500641000.0,4348091000.0,3756534000.0
Long Term Debt,607580000.0,562148000.0,1112918000.0,1044296000.0
Inventory,5619084000.0,4846993000.0,4376561000.0,3737529000.0
Accounts Payable,1968897000.0,1875591000.0,1726734000.0,1249368000.0
