,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,8054000.0,-54855000.0,108128000.0,390291000.0
Change To Liabilities,184643000.0,364734000.0,484123000.0,576205000.0
Total Cashflows From Investing Activities,-213747000.0,-204896000.0,-5237000.0,85893000.0
Net Borrowings,-3049000.0,109952000.0,-106940000.0,-156104000.0
Total Cash From Financing Activities,-812592000.0,96580000.0,-976395000.0,-161628000.0
Change To Operating Activities,-167950000.0,-12223000.0,-291263000.0,-3036000.0
Issuance Of Stock,697000.0,697000.0,3866000.0,3866000.0
Net Income,812925000.0,1134709000.0,764258000.0,742229000.0
Change In Cash,-879512000.0,-111815000.0,-504398000.0,1275655000.0
Effect Of Exchange Rate,48030000.0,-125939000.0,72781000.0,-24459000.0
Total Cash From Operating Activities,98797000.0,122440000.0,404453000.0,1375849000.0
Depreciation,125832000.0,122381000.0,118995000.0,115697000.0
Dividends Paid,-797272000.0,-272000.0,-858974000.0,-1319000.0
Change To Inventory,-589745000.0,-754933000.0,-485705000.0,-233712000.0
Change To Account Receivables,-398475000.0,-442387000.0,-464873000.0,59670000.0
Other Cashflows From Financing Activities,-12968000.0,-13100000.0,-14347000.0,-4205000.0
Change To Netincome,332728000.0,-84822000.0,324785000.0,274694000.0
Capital Expenditures,-214972000.0,-146044000.0,-116754000.0,-135690000.0
