,2021-07-31,2021-05-01,2021-01-30,2020-10-31
Change To Liabilities,11351000.0,349540000.0,-187737000.0,1416284000.0
Total Cashflows From Investing Activities,-117500000.0,-136937000.0,-65888000.0,-89498000.0
Total Cash From Financing Activities,-272815000.0,-142834000.0,5005000.0,-823277000.0
Change To Operating Activities,165071000.0,-147080000.0,21465000.0,214961000.0
Issuance Of Stock,6471000.0,6063000.0,6446000.0,6013000.0
Net Income,494258000.0,476479000.0,237980000.0,131197000.0
Change In Cash,202260000.0,473049000.0,401927000.0,697927000.0
Repurchase Of Stock,-177421000.0,-47378000.0,-131000.0,-12745000.0
Total Cash From Operating Activities,592575000.0,752820000.0,462810000.0,1610702000.0
Depreciation,86584000.0,87510000.0,96052000.0,88567000.0
Dividends Paid,-101865000.0,-101519000.0,-101519000.0,-101519000.0
Change To Inventory,-53035000.0,-189010000.0,121408000.0,-512407000.0
Change To Netincome,37197000.0,54126000.0,14323000.0,246612000.0
Capital Expenditures,-117500000.0,-136937000.0,-65888000.0,-89498000.0
Net Borrowings,,,-629000.0,-587802000.0
Other Cashflows From Financing Activities,,,-681000.0,-228743000.0
