,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,203596000.0,217519000.0,227436000.0,234724000.0
Capital Surplus,3789623000.0,3743743000.0,3664568000.0,3664820000.0
Total Liab,3533030000.0,3444281000.0,3496557000.0,3512834000.0
Total Stockholder Equity,4582445000.0,4476657000.0,4321363000.0,4251296000.0
Deferred Long Term Liab,27551000.0,28034000.0,27513000.0,23200000.0
Other Current Liab,92540000.0,106405000.0,129119000.0,155167000.0
Total Assets,8115475000.0,7920938000.0,7817920000.0,7764130000.0
Common Stock,1647000.0,1645000.0,1638000.0,1627000.0
Other Current Assets,42299000.0,44465000.0,45273000.0,105659000.0
Retained Earnings,1096158000.0,917242000.0,760745000.0,605050000.0
Other Liab,120738000.0,122196000.0,124053000.0,132553000.0
Good Will,1680496000.0,1685859000.0,1682093000.0,1674371000.0
Treasury Stock,-304983000.0,-185973000.0,-105588000.0,-20201000.0
Other Assets,270095000.0,231244000.0,244079000.0,232885000.0
Cash,1264590000.0,581068000.0,456799000.0,352917000.0
Total Current Liabilities,731440000.0,647449000.0,715131000.0,758170000.0
Deferred Long Term Asset Charges,136305000.0,99634000.0,103433000.0,106918000.0
Other Stockholder Equity,-53726000.0,-31557000.0,-47347000.0,-20201000.0
Property Plant Equipment,2364334000.0,2368444000.0,2337337000.0,2272217000.0
Total Current Assets,2761880000.0,2253252000.0,2161402000.0,1929531000.0
Long Term Investments,835074000.0,1164620000.0,1165573000.0,1420402000.0
Net Tangible Assets,2698353000.0,2573279000.0,2411834000.0,2342201000.0
Short Term Investments,652695000.0,835420000.0,831260000.0,745156000.0
Net Receivables,660092000.0,656609000.0,666536000.0,660052000.0
Long Term Debt,1958558000.0,1941113000.0,1923829000.0,1906707000.0
Accounts Payable,98305000.0,93465000.0,119462000.0,118546000.0
