Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-03-21,6.316982247512188,6.474906584632948,6.173414469159638,6.233712673187256,5474600,0.0,0
2007-03-22,6.2882671747022,6.316980833478783,6.17915592855217,6.222226142883301,788200,0.0,0
2007-03-23,6.245197772979736,6.25955433040232,6.179156732567751,6.245197772979736,593800,0.0,0
2007-03-26,6.245196456227339,6.256682137877786,5.969546668625955,6.0872721672058105,633700,0.0,0
2007-03-27,6.101631164550781,6.159058500460677,6.029847268497242,6.101631164550781,926300,0.0,0
2007-03-28,6.115984792132472,6.124599052688792,6.029844377238876,6.032715797424316,553500,0.0,0
2007-03-29,6.06717203884824,6.087271981122081,6.029844669960251,6.081529140472412,50200,0.0,0
2007-03-30,6.124602500939263,6.144701905886232,6.0298477721409,6.130345344543457,186200,0.0,0
2007-04-02,6.124602099620812,6.124602099620812,6.029847377031313,6.090145587921143,72400,0.0,0
2007-04-03,6.075786004871114,6.075786004871114,6.029844377238876,6.032715797424316,149600,0.0,0
2007-04-04,6.035589021940314,6.098758641902257,6.035589021940314,6.084402084350586,57700,0.0,0
2007-04-05,6.090143039950977,6.090143039950977,6.0585585107471385,6.0872721672058105,40800,0.0,0
2007-04-09,6.08727427551286,6.090145149252345,6.058560609109306,6.078660011291504,31300,0.0,0
2007-04-10,6.067175997675077,6.072918842071947,6.041334293224736,6.058562278747559,76800,0.0,0
2007-04-11,6.087274713974871,6.090145587921143,6.044203937433365,6.090145587921143,24600,0.0,0
2007-04-12,6.038461641873149,6.101631274376924,6.038461641873149,6.090145587921143,99600,0.0,0
2007-04-13,6.084400746793198,6.110242982839259,6.06142993115975,6.0872721672058105,175300,0.0,0
2007-04-16,6.0556891318984265,6.153315268170296,6.052817710517768,6.14470100402832,49900,0.0,0
2007-04-17,6.170543031636973,6.288268565762904,6.136087071616882,6.248069763183594,288300,0.0,0
2007-04-18,6.2049974464646835,6.276781311240378,6.070043430179224,6.2021260261535645,113100,0.0,0
2007-04-19,6.20212591842267,6.230839573367677,6.05855819136505,6.159055709838867,82100,0.0,0
2007-04-20,6.1877703106134545,6.199255994430639,6.029845991799998,6.1734137535095215,98500,0.0,0
2007-04-23,6.159058500460677,6.199257306997007,6.061432358014452,6.101631164550781,274800,0.0,0
2007-04-24,6.144697613307098,6.173411263601501,6.093013152310639,6.115983963012695,211600,0.0,0
2007-04-25,6.1159871003283675,6.17341443037565,6.113116226726851,6.124601364135742,254100,0.0,0
2007-04-26,6.1820281535857795,6.256683457051852,6.118857986524263,6.245197772979736,309600,0.0,0
2007-04-27,6.18136976413042,6.287747066471826,6.103743128506154,6.238871097564697,272400,0.028,0
2007-04-30,6.138244235189593,6.18136996246233,6.046242537441522,6.074992656707764,250200,0.0,0
2007-05-01,6.095119862593668,6.302123728534675,5.75011287098516,5.8507399559021,510400,0.0,0
2007-05-02,5.8852410316467285,5.888116154231752,5.675362018302076,5.8852410316467285,391500,0.0,0
2007-05-03,5.86511431065829,6.008867115078216,5.836363640099619,5.994492053985596,188600,0.0,0
2007-05-04,6.0031168712917955,6.020367602651056,5.850739249565669,5.994492053985596,203200,0.0,0
2007-05-07,5.994492678041968,6.037618414182862,5.905366083567654,6.0088677406311035,163100,0.0,0
2007-05-08,5.985865909431498,6.037617000028623,5.936989940353475,6.0347418785095215,124000,0.0,0
2007-05-09,6.037617000028623,6.037617000028623,5.951365547948987,6.0347418785095215,155500,0.0,0
2007-05-10,5.99736709847671,6.034742585859213,5.954240819008577,5.980116367340088,136300,0.0,0
2007-05-11,5.980117174052333,6.0088678481183875,5.893865700227669,5.965742111206055,143300,0.0,0
2007-05-14,5.936990691215845,5.936990691215845,5.850739228227824,5.879489898681641,79300,0.0,0
2007-05-15,5.793238351198523,5.934116044491865,5.750112616251333,5.770237922668457,219700,0.0,0
2007-05-16,5.755860418835261,5.896738052368164,5.750110177048635,5.896738052368164,176100,0.0,0
2007-05-17,5.827737887817971,5.980115485097336,5.764486313062,5.91111421585083,271500,0.0,0
2007-05-18,5.951364878947961,5.951364878947961,5.764485839827144,5.905364036560059,161600,0.0,0
2007-05-21,5.951366262815973,5.957115958171462,5.824863642647003,5.916865348815918,265100,0.0,0
2007-05-22,5.865114418154192,5.902490455077522,5.798988258518688,5.867989540100098,134700,0.0,0
2007-05-23,5.813363115575408,5.916865308496858,5.813363115575408,5.865114212036133,186800,0.0,0
2007-05-24,5.8507399559021,5.8737403854511,5.821989281872474,5.8507399559021,149600,0.0,0
2007-05-25,5.836363541960906,5.882364394731901,5.821988481110002,5.865114212036133,180700,0.0,0
2007-05-29,5.865114212036133,5.908239942962264,5.821988481110002,5.865114212036133,114300,0.0,0
2007-05-30,5.865112546983977,5.876613031098553,5.80761177153089,5.836361885070801,212800,0.0,0
2007-05-31,5.836363473706179,5.8996150568066525,5.750112012862605,5.781737804412842,239800,0.0,0
2007-06-01,5.770238764528718,5.836364937653582,5.750113455175372,5.813364505767822,118900,0.0,0
2007-06-04,5.821988911553603,5.896740439926514,5.761612993467864,5.807613849639893,234100,0.0,0
2007-06-05,5.78173869918029,5.801864006600106,5.750112902735725,5.793238639831543,67200,0.0,0
2007-06-06,5.778862682601601,5.821988413023388,5.755862256485087,5.781737804412842,103400,0.0,0
2007-06-07,5.755862422476838,5.7903627884598485,5.721361508120398,5.7328619956970215,109700,0.0,0
2007-06-08,5.724236797015548,5.787487835411996,5.709861735498816,5.773112773895264,41400,0.0,0
2007-06-11,5.7874881069726385,5.793238351198523,5.721361943495382,5.770237922668457,28300,0.0,0
2007-06-12,5.721361053966022,5.767361903874167,5.709861115675679,5.758737087249756,27900,0.0,0
2007-06-13,5.744362971231903,5.778863891812601,5.709862599024733,5.752988338470459,43200,0.0,0
2007-06-14,5.735738152366874,5.775988769399748,5.712737721437585,5.752988338470459,49500,0.0,0
2007-06-15,5.750111992420909,5.778862662057696,5.741486627017849,5.755862236022949,30800,0.0,0
2007-06-18,5.758737357823969,5.764487053052597,5.735736931789222,5.755862236022949,51600,0.0,0
2007-06-19,5.738609935113607,5.7673605968841155,5.721359757400608,5.747235298156738,61300,0.0,0
2007-06-20,5.732862437086808,5.767362805726102,5.663861151434747,5.6811113357543945,95200,0.0,0
2007-06-21,5.666735862317875,5.761613249305749,5.520108469492126,5.580484390258789,228700,0.0,0
2007-06-22,5.620733030251111,5.629358393777416,5.462605204215251,5.528731346130371,105200,0.0,0
2007-06-25,5.491355606730526,5.534481325566782,5.390728563863749,5.410853862762451,463300,0.0,0
2007-06-26,5.439606722522856,5.462607151753193,5.3044792693413125,5.318854331970215,275600,0.0,0
2007-06-27,5.318853504211995,5.474106788635254,5.318853504211995,5.474106788635254,55300,0.0,0
2007-06-28,5.522983214719961,5.577609441185336,5.520108640819128,5.531608581542969,27900,0.0,0
2007-06-29,5.54023426452309,5.632235989057965,5.520108955827779,5.60636043548584,50800,0.0,0
2007-07-02,5.606359090207358,5.686860854045273,5.59485860321334,5.626484394073486,20800,0.0,0
2007-07-03,5.666735888926191,5.755863031962362,5.666735888926191,5.721362113952637,31800,0.0,0
2007-07-05,5.721362656441452,5.721362656441452,5.686862283533955,5.715612411499023,29800,0.0,0
2007-07-06,5.718487499665372,5.7501132982854735,5.419481893308766,5.54310941696167,98300,0.0,0
2007-07-09,5.563233014661005,5.623608922503656,5.4194802264184645,5.462605953216553,468600,0.0,0
2007-07-10,5.4856063774004244,5.4856063774004244,5.448230893741646,5.462605953216553,184000,0.0,0
2007-07-11,5.482732199098227,5.652360562277722,5.459731770957285,5.635110378265381,52600,0.0,0
2007-07-12,5.686863452411203,5.7012385193483865,5.146352380944112,5.577610969543457,52700,0.0,0
2007-07-13,5.528733710157809,5.663861721316071,5.528733710157809,5.612110614776611,39200,0.0,0
2007-07-16,5.586234917873832,5.646610841701801,5.4654825218443825,5.48848295211792,50200,0.0,0
2007-07-17,5.505732858566621,5.6063599415512115,5.4626071225370785,5.580484390258789,49000,0.0,0
2007-07-18,5.609233773894017,5.609233773894017,5.422355261823021,5.442480564117432,49800,0.0,0
2007-07-19,5.485607000145532,5.60635937791243,5.462606573350572,5.56035852432251,86400,0.0,0
2007-07-20,5.5488591046965245,5.577609780817065,5.462607624708437,5.522983551025391,50600,0.0,0
2007-07-23,5.560359573218403,5.678236851325401,5.548859083464777,5.60636043548584,63600,0.0,0
2007-07-24,5.6494855880737305,5.65236071021328,5.499982527058031,5.6494855880737305,45700,0.0,0
2007-07-25,5.637986738606001,5.66098717179855,5.612111182717686,5.658112049102783,48500,0.0,0
2007-07-26,5.614985082589784,5.67248587886192,5.428105986678316,5.551733493804932,87900,0.0,0
2007-07-27,5.525857750512877,5.577608849211364,5.462606712311083,5.568984031677246,63200,0.0,0
2007-07-30,5.626305403700061,5.649821810042603,5.579272591014979,5.591031074523926,98700,0.425,0
2007-07-31,5.591029234695278,5.596908474515082,5.4646283819453325,5.470507621765137,55200,0.0,0
2007-08-01,5.523421088329357,5.523421088329357,5.349987393484323,5.438173770904541,77500,0.0,0
2007-08-02,5.461689136477623,5.473447616923369,5.36468391550105,5.435233116149902,31700,0.0,0
2007-08-03,5.4881455458291315,5.4881455458291315,5.379381836697166,5.417596340179443,1128600,0.0,0
2007-08-06,5.270618174885426,5.314711354037427,4.967844039538022,5.123640537261963,156600,0.0,0
2007-08-07,5.232404500271739,5.305893330672609,5.1207017247595426,5.2882561683654785,33400,0.0,0
2007-08-08,5.261800455388791,5.438173770904541,5.235344430027662,5.438173770904541,97200,0.0,0
2007-08-09,5.3499870774533544,5.876166811572428,5.217706958461678,5.2882561683654785,127200,0.0,0
2007-08-10,5.1589156169138475,5.179492960182097,4.967844771968015,5.056031703948975,199400,0.0,0
2007-08-13,5.1736132225867815,5.188310762835021,5.000179556416484,5.038393497467041,98500,0.0,0
2007-08-14,5.003121144118368,5.091307541638256,4.923753049945206,5.026637554168701,218700,0.0,0
2007-08-15,4.938449127974362,5.070729245608163,4.909054044655984,5.056031703948975,126000,0.0,0
2007-08-16,5.029575792353721,5.029575792353721,4.820867219961793,4.964905261993408,130500,0.0,0
2007-08-17,5.611608290647543,5.611608290647543,4.967845846686835,4.997241497039795,9600,0.0,0
2007-08-20,5.085425030403338,5.153035156434023,4.953145519143473,4.967843055725098,64200,0.0,0
2007-08-21,4.994300618191252,5.173613535578969,4.982542697416376,5.01781702041626,29900,0.0,0
2007-08-22,5.011937515796535,5.129520081405727,4.9678443340307,5.103064060211182,51000,0.0,0
2007-08-23,5.132459140938254,5.1736132631715614,4.90905361190133,5.103064060211182,250500,0.0,0
2007-08-24,5.129519488709455,5.244161860189184,5.070728212697965,5.158914566040039,44200,0.0,0
