,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Change To Liabilities,274000000.0,-68000000.0,-12000000.0,54000000.0
Total Cashflows From Investing Activities,-179000000.0,-170000000.0,-146000000.0,-177000000.0
Net Borrowings,528000000.0,528000000.0,528000000.0,528000000.0
Total Cash From Financing Activities,129000000.0,-355000000.0,-407000000.0,-345000000.0
Change To Operating Activities,-3000000.0,-45000000.0,-7000000.0,9000000.0
Net Income,381000000.0,395000000.0,347000000.0,409000000.0
Change In Cash,542000000.0,-38000000.0,35000000.0,-104000000.0
Total Cash From Operating Activities,592000000.0,487000000.0,588000000.0,418000000.0
Depreciation,140000000.0,138000000.0,139000000.0,138000000.0
Dividends Paid,-322000000.0,-320000000.0,-316000000.0,-230000000.0
Change To Inventory,-17000000.0,-13000000.0,4000000.0,6000000.0
Change To Account Receivables,-205000000.0,121000000.0,30000000.0,-217000000.0
Other Cashflows From Financing Activities,-77000000.0,-35000000.0,-91000000.0,-115000000.0
Change To Netincome,15000000.0,-48000000.0,79000000.0,11000000.0
Capital Expenditures,-179000000.0,-170000000.0,-146000000.0,-177000000.0
