,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,2270542000,942527000,13000,0,649886000,582580000
1,2021,1,3487145000,1045833000,13000,0,574183000,497887000
2,2021,2,3638558000,1077530000,13000,0,645119000,571652000
3,2021,3,3912303000,1228672000,13000,0,679953000,611018000
