,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,42649000000,17586000000,7000000,97000000,3207000000,3166000000
1,2021,1,42549000000,17771000000,7000000,97000000,4178000000,3578000000
2,2021,2,41496000000,15871000000,7000000,95000000,5627000000,4657000000
3,2021,3,41122000000,16143000000,7000000,103000000,2371000000,2341000000
