,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,204680000000,181569000000,2051000000,215000000,1991000000,1387000000
1,2021,1,206899000000,184304000000,2051000000,215000000,2125000000,1431000000
2,2021,2,205390000000,182464000000,2051000000,229000000,2066000000,1357000000
3,2021,3,207731000000,185207000000,2051000000,0,2070000000,1366000000
