,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,-12039000000.0,-3966000000.0,-7124000000.0,15228000000.0
Change To Liabilities,0.0,0.0,0.0,0.0
Total Cashflows From Investing Activities,-10782000000.0,-1043000000.0,-15475000000.0,11980000000.0
Net Borrowings,8327000000.0,-8608000000.0,10443000000.0,-2632000000.0
Total Cash From Financing Activities,7614000000.0,-9003000000.0,10235000000.0,-3085000000.0
Change To Operating Activities,6175000000.0,11775000000.0,-18003000000.0,-3391000000.0
Issuance Of Stock,4724000000.0,4898000000.0,6766000000.0,6152000000.0
Net Income,434000000.0,253000000.0,-252000000.0,-353000000.0
Change In Cash,5393000000.0,13073000000.0,-5827000000.0,1291000000.0
Repurchase Of Stock,-4925000000.0,-4944000000.0,-7335000000.0,-6329000000.0
Effect Of Exchange Rate,222000000.0,-960000000.0,2817000000.0,-1084000000.0
Total Cash From Operating Activities,8339000000.0,24079000000.0,-3404000000.0,-6520000000.0
Depreciation,315000000.0,342000000.0,364000000.0,344000000.0
Other Cashflows From Investing Activities,33000000.0,34000000.0,15000000.0,24000000.0
Other Cashflows From Financing Activities,-512000000.0,-93000000.0,361000000.0,82000000.0
Change To Netincome,-87000000.0,1499000000.0,4178000000.0,2906000000.0
Capital Expenditures,-340000000.0,-339000000.0,-283000000.0,-339000000.0
Dividends Paid,,-256000000.0,-256000000.0,-358000000.0
