,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,4369410000,1043122000,11706000,17552000,1073389000,883557000
1,2021,1,4351863000,1159946000,11596000,23232000,1126515000,927156000
2,2021,2,4534446000,1132068000,11581000,23176000,1319409000,1049833000
3,2021,3,4613120000,1193222000,11501000,22979000,1400046000,1113412000
