Date,Dividends
2017-03-02,0.066667
2017-06-02,0.066667
2017-09-01,0.066667
2017-12-05,0.066667
2018-03-05,0.086667
2018-06-05,0.086667
2018-09-05,0.086667
2018-12-06,0.086667
2019-03-05,0.113333
2019-06-04,0.113333
2019-09-03,0.113333
2019-12-03,0.113333
2020-03-03,0.153333
2020-06-02,0.15
2020-09-01,0.15
2020-12-01,0.15
2021-03-02,0.2
2021-06-01,0.2
2021-08-31,0.2
2021-11-30,0.2
