,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,614000000.0,619000000.0,480000000.0,428000000.0
Capital Surplus,15350000000.0,15830000000.0,8806000000.0,8781000000.0
Total Liab,154379000000.0,154641000000.0,112168000000.0,110045000000.0
Total Stockholder Equity,17212000000.0,17660000000.0,10924000000.0,10802000000.0
Minority Interest,20000000.0,20000000.0,,
Total Assets,173878000000.0,175172000000.0,125768000000.0,123038000000.0
Common Stock,15000000.0,15000000.0,10000000.0,10000000.0
Other Current Assets,1710000000.0,1766000000.0,1854000000.0,1596000000.0
Retained Earnings,2051000000.0,1939000000.0,2223000000.0,1878000000.0
Other Liab,4017000000.0,3930000000.0,2384000000.0,2226000000.0
Good Will,5316000000.0,5316000000.0,1990000000.0,1990000000.0
Treasury Stock,-204000000.0,-124000000.0,-115000000.0,133000000.0
Other Assets,114215000000.0,115421000000.0,82709000000.0,83742000000.0
Cash,9745000000.0,13255000000.0,8589000000.0,6595000000.0
Total Current Liabilities,142583000000.0,143369000000.0,102574000000.0,101142000000.0
Other Stockholder Equity,-125000000.0,-19000000.0,-56000000.0,192000000.0
Property Plant Equipment,1126000000.0,1128000000.0,747000000.0,956000000.0
Total Current Assets,12924000000.0,16798000000.0,11596000000.0,9501000000.0
Long Term Investments,39683000000.0,35890000000.0,28246000000.0,26421000000.0
Net Tangible Assets,11641000000.0,12075000000.0,8934000000.0,8621000000.0
Short Term Investments,443000000.0,671000000.0,52000000.0,117000000.0
Long Term Debt,7779000000.0,7342000000.0,7210000000.0,6500000000.0
Inventory,32000000.0,37000000.0,28000000.0,31000000.0
Accounts Payable,141898000000.0,142805000000.0,102184000000.0,98948000000.0
Short Long Term Debt,,,,1852000000.0
