,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,1109027000.0,1062759000.0,320804000.0,331189000.0
Capital Surplus,1010212000.0,962557000.0,941960000.0,905332000.0
Total Liab,2482165000.0,2533012000.0,1170797000.0,621163000.0
Total Stockholder Equity,2200773000.0,2107991000.0,2060993000.0,1986111000.0
Other Current Liab,495250000.0,484482000.0,420535000.0,461278000.0
Total Assets,4682938000.0,4641003000.0,3231790000.0,2607274000.0
Common Stock,481000.0,481000.0,481000.0,481000.0
Other Current Assets,5599000.0,3959000.0,4574000.0,2479000.0
Retained Earnings,1218832000.0,1174662000.0,1149132000.0,1112156000.0
Other Liab,230722000.0,225650000.0,37322000.0,40607000.0
Good Will,2355144000.0,2309434000.0,851629000.0,838428000.0
Treasury Stock,-28752000.0,-29709000.0,-30580000.0,-31858000.0
Other Assets,58401000.0,54883000.0,57608000.0,55209000.0
Cash,234128000.0,216773000.0,1250752000.0,603623000.0
Total Current Liabilities,816225000.0,765779000.0,525356000.0,564277000.0
Short Long Term Debt,30000000.0,30000000.0,,
Other Stockholder Equity,-46000.0,-46000.0,-46000.0,-46000.0
Property Plant Equipment,217194000.0,205942000.0,188487000.0,186738000.0
Total Current Assets,878256000.0,928928000.0,1700352000.0,1113070000.0
Long Term Investments,64916000.0,79057000.0,112910000.0,82640000.0
Net Tangible Assets,-1263398000.0,-1264202000.0,888560000.0,816494000.0
Short Term Investments,49355000.0,51223000.0,59030000.0,72187000.0
Net Receivables,541628000.0,604560000.0,347890000.0,403917000.0
Long Term Debt,1397870000.0,1519465000.0,591483000.0,
Accounts Payable,100569000.0,106727000.0,12386000.0,14011000.0
