,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Investments,15538000.0,41065000.0,-17724000.0,-24341000.0
Change To Liabilities,1829000.0,7758000.0,-44361000.0,27694000.0
Total Cashflows From Investing Activities,-86096000.0,-1958998000.0,-39694000.0,-30157000.0
Net Borrowings,-122500000.0,965000000.0,600000000.0,600000000.0
Total Cash From Financing Activities,-101936000.0,945366000.0,615120000.0,26334000.0
Change To Operating Activities,33698000.0,-25125000.0,-19865000.0,-5805000.0
Issuance Of Stock,20602000.0,14448000.0,21140000.0,26334000.0
Net Income,44170000.0,25530000.0,36976000.0,54094000.0
Change In Cash,17355000.0,-1033979000.0,647129000.0,84938000.0
Total Cash From Operating Activities,205387000.0,-20347000.0,71703000.0,88761000.0
Depreciation,23992000.0,28053000.0,13136000.0,11747000.0
Other Cashflows From Investing Activities,424000.0,-80000.0,119000.0,301000.0
Change To Account Receivables,48715000.0,-95629000.0,49317000.0,-20127000.0
Other Cashflows From Financing Activities,-38000.0,-21107000.0,-6020000.0,-6020000.0
Change To Netincome,23192000.0,24500000.0,24003000.0,12841000.0
Capital Expenditures,-6547000.0,-7659000.0,-6564000.0,-3626000.0
Repurchase Of Stock,,-12975000.0,-12975000.0,-12975000.0
