,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,15644800000,12714600000,3500000,88400000,1514700000,995900000
1,2021,1,16975300000,13263100000,3500000,88700000,2437200000,1567900000
2,2021,2,19649200000,15027200000,3500000,88700000,2706300000,1781300000
3,2021,3,20788700000,15755700000,3600000,89300000,1639500000,1106700000
