,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,142601105000,126413822000,79871000,154720000,1465530000,994390000
1,2021,1,150481060000,134034552000,79871000,163332000,1511993000,1064744000
2,2021,2,150622707000,133902403000,79871000,154559000,1470973000,1012904000
3,2021,3,151901194000,134372423000,79871000,163038000,1556376000,1060916000
