,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,7198952000,3682365000,1069000,84137000,267395000,238202000
1,2021,1,7104033000,3629957000,1070000,84147000,272020000,240673000
2,2021,2,7457117000,3670909000,1098000,84282000,281241000,251062000
3,2021,3,7685567000,3731745000,1114000,86691000,300361000,270878000
