,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2020,4,323011000000,297149000000,8262000000,340000000,11649000000,10881000000
1,2021,1,317413000000,291666000000,8274000000,339000000,1514000000,554000000
2,2021,2,328938000000,301629000000,8285000000,339000000,12669000000,11746000000
3,2021,3,331253000000,303658000000,8294000000,338000000,8510000000,7468000000
