,2021-09-30,2021-06-30,2021-03-31,2020-12-31
Intangible Assets,4479800000.0,4581400000.0,4794800000.0,5025800000.0
Capital Surplus,2470600000.0,2430100000.0,2403300000.0,2385100000.0
Total Liab,10512100000.0,10757900000.0,11141700000.0,11279100000.0
Total Stockholder Equity,5702900000.0,5519900000.0,5337100000.0,5297000000.0
Other Current Liab,47200000.0,50900000.0,43400000.0,12800000.0
Total Assets,16215000000.0,16277800000.0,16478800000.0,16576100000.0
Common Stock,600000.0,300000.0,300000.0,300000.0
Other Current Assets,194600000.0,192900000.0,200500000.0,219900000.0
Retained Earnings,3654000000.0,3533200000.0,3393500000.0,3384100000.0
Other Liab,1189700000.0,1141400000.0,1025500000.0,1109100000.0
Good Will,6673600000.0,6670600000.0,6670600000.0,6670600000.0
Treasury Stock,-422300000.0,-443700000.0,-460000000.0,-472500000.0
Other Assets,1988800000.0,1976500000.0,1859200000.0,1899800000.0
Cash,253300000.0,277700000.0,280000000.0,370700000.0
Total Current Liabilities,1121800000.0,1089100000.0,2409600000.0,2522200000.0
Deferred Long Term Asset Charges,1738600000.0,1719500000.0,1749200000.0,1628400000.0
Other Stockholder Equity,-24400000.0,-26200000.0,-26200000.0,-22300000.0
Property Plant Equipment,923700000.0,892200000.0,1009000000.0,827400000.0
Total Current Assets,2149100000.0,2157100000.0,2145200000.0,2152500000.0
Net Tangible Assets,-5450500000.0,-5732100000.0,-6128300000.0,-6399400000.0
Short Term Investments,2000000.0,2000000.0,2000000.0,2000000.0
Net Receivables,985600000.0,1000700000.0,997700000.0,893800000.0
Long Term Debt,8200600000.0,8527400000.0,7581200000.0,7647800000.0
Inventory,713600000.0,683800000.0,665000000.0,666100000.0
Accounts Payable,302600000.0,284400000.0,292400000.0,259800000.0
Short Long Term Debt,,,1322900000.0,1493200000.0
