,Year,Quarter,Total Assets,Total Liabilities,Common Stock,Dividends Paid,Total Cash Inflow,Total Cash Outflow
0,2021,1,35458000000,19677000000,45000000,159000000,10460000000,9993000000
1,2021,2,34474000000,18404000000,45000000,159000000,11300000000,10824000000
2,2021,3,35663000000,18970000000,45000000,159000000,12478000000,11729000000
3,2021,4,36309000000,18455000000,45000000,159000000,12811000000,11456000000
